id,title,stage_id,stage_name,stage_semantic_id,category_id,category_name,opportunity,currency_id,probability,assigned_by_name,date_create,date_modify,closedate,source_id,source_name,is_closed,alcance_pau,alcance_pic,dept_cisac
40214,10017403 - Válvula y Repuestos FLOWROX PVE 200-150 AK2-603LFX,6,Closed Lost - Delivery Time,F,0,Pipeline Principal,15619.76000000,USD,55,Eduardo Del Aguila R.,2023-01-18T00:29:55+03:00,2026-04-30T18:49:33+03:00,2023-03-27T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40216,Deal #40216 || 10017360 || Glencore (AT) OC / PO  4500362453,WON,Closed Won,S,0,Pipeline Principal,7000.74000000,USD,95,Jesus Alvarado M.,2023-01-18T00:44:59+03:00,2023-01-21T02:17:27+03:00,2023-01-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40218,Deal #40218 || Sistemas de medición de pH,LOSE,Closed Lost,F,0,Pipeline Principal,5000.00000000,USD,55,Gianella Belleza Z.,2023-01-18T07:29:33+03:00,2026-04-24T16:51:03+03:00,2025-04-29T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40220,Deal #40220 || 10017361 || Solicitud de Cotización Horquilla Vibratoria,LOSE,Closed Lost,F,0,Pipeline Principal,2000.00000000,USD,20,Alexandra Cruz C.,2023-01-18T16:58:57+03:00,2023-08-20T06:59:27+03:00,2023-07-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40222,10017475 || Solicitud de Cotización para Repuestos FMM50,3,Closed Other,F,0,Pipeline Principal,13590.34000000,USD,80,Shyla Quiroz C.,2023-01-18T17:35:01+03:00,2026-04-30T18:33:09+03:00,2023-03-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40224,"Válvula Mariposa de 18"" para Agua",3,Closed Other,F,0,Pipeline Principal,10000.00000000,USD,30,Eduardo Del Aguila R.,2023-01-18T17:51:58+03:00,2026-04-30T18:49:33+03:00,2023-02-10T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40226,Deal #40226 || 10017365 || Solicitud de Cotización - Sensor de PH,3,Closed Other,F,0,Pipeline Principal,500.00000000,USD,55,Alexandra Cruz C.,2023-01-18T19:16:23+03:00,2023-04-18T17:22:42+03:00,2023-04-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40228,10017553 || Válvula Segmentada 12 Control - inyección de agua a Molino SAG MILL 1,3,Closed Other,F,0,Pipeline Principal,30758.57000000,USD,20,Luis Napan D.,2023-01-18T19:26:32+03:00,2026-04-30T18:49:33+03:00,2023-10-09T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40230,10017362 || REQ Actuador Eléctrico Modulante 11 ENE 2023,5,Closed Lost - Price,F,0,Pipeline Principal,6469.64000000,USD,55,Luis Napan D.,2023-01-18T20:07:31+03:00,2023-03-28T22:20:06+03:00,2023-03-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40232,"10017379 || SOLICITUD DE COTIZACION 20304370 - Válvula Pinch 10""",WON,Closed Won,S,0,Pipeline Principal,12449.63000000,USD,20,Eduardo Del Aguila R.,2023-01-18T20:31:10+03:00,2026-04-24T00:37:33+03:00,2023-03-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40234,10017364 || Solicitud de cotización - Concurso RFQ PR106087,7,Closed Lost - Technical,F,0,Pipeline Principal,42787.15000000,USD,55,Victor Isla R.,2023-01-19T00:34:38+03:00,2026-04-30T18:47:12+03:00,2023-06-09T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40236,Deal #40236 || 10017372 || Gel para Flujometros Ultrasonido Clamp-on - RFQ 6000092922,WON,Closed Won,S,0,Pipeline Principal,1359.83000000,USD,55,Jesus Alvarado M.,2023-01-19T03:00:42+03:00,2023-10-07T05:03:56+03:00,2023-06-09T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40238,Deal #40238 || 10017375 || Indicador Remoto de Campo para Nido de Ciclones,WON,Closed Won,S,0,Pipeline Principal,592.90000000,USD,80,Jesus Alvarado M.,2023-01-19T03:13:12+03:00,2023-12-03T05:50:31+03:00,2023-02-09T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40240,10017367 || Solicitud de Cotización,WON,Closed Won,S,0,Pipeline Principal,3128.15000000,USD,55,Katherine Llerena C.,2023-01-19T16:52:27+03:00,2023-08-20T20:36:06+03:00,2023-02-20T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
40242,10017370 || ACTUADOR Y POSICIONADOR PARA VV. DISCAVITY,5,Closed Lost - Price,F,0,Pipeline Principal,7863.40000000,USD,55,Luis Napan D.,2023-01-19T18:33:03+03:00,2026-04-30T18:26:44+03:00,2023-05-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40244,Deal #40244 || 10017371 || Cotizacion sensor de Nivel diferencial LT122,LOSE,Closed Lost,F,0,Pipeline Principal,4657.71000000,USD,55,Alexandra Cruz C.,2023-01-19T20:01:38+03:00,2026-04-23T20:10:41+03:00,2024-01-29T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40246,Deal #40246 || 10017373 || Cables Endress y Ensambles de Inmersión para Descarga de Nido de Ciclones,WON,Closed Won,S,0,Pipeline Principal,6028.80000000,USD,95,Jesus Alvarado M.,2023-01-19T22:01:59+03:00,2023-08-03T04:15:56+03:00,2023-03-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40248,Deal #40248 || 10017376 || Sensor de Oxígeno Disuelto,WON,Closed Won,S,0,Pipeline Principal,1463.08000000,USD,55,Sergio Villena M.,2023-01-19T22:36:54+03:00,2026-04-30T22:46:13+03:00,2023-12-29T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40250,10017389 || rfq_2505 - SolP 1710007425/1710007423: UPGRADE SISTEMA DRENAJE DE NGL EN PRS2,WON,Closed Won,S,0,Pipeline Principal,23016.14000000,USD,20,Shyla Quiroz C.,2023-01-19T22:40:52+03:00,2026-06-17T20:28:10+03:00,2023-05-11T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40252,Deal #40252 || 10017381 || Detector de Gas TG5000 para reemplazar al modelo antiguo Toxgard II,WON,Closed Won,S,0,Pipeline Principal,5269.17000000,USD,55,Jesus Alvarado M.,2023-01-19T23:45:39+03:00,2026-06-17T20:28:10+03:00,2023-01-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40254,10017390 || Proyecto Mina Justa - Invitación a Cotización - SENSOR NIVEL || Solped 20307788,WON,Closed Won,S,0,Pipeline Principal,1300.82000000,USD,20,Shyla Quiroz C.,2023-01-20T00:41:28+03:00,2026-04-24T00:39:35+03:00,2023-02-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40256,"Medición de flujo para detección de fuga de relave en tubería HDPE - 36""",7,Closed Lost - Technical,F,0,Pipeline Principal,22222.00000000,USD,20,Lino Castro V.,2023-01-20T01:16:09+03:00,2023-04-13T22:58:16+03:00,2023-04-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40258,"10017386 || RQ 1123-0101|| VALVULA PINCH 6"" CON ACTUADOR",8,No Response,F,0,Pipeline Principal,33708.96000000,USD,1,Alex Lazo C.,2023-01-20T18:42:54+03:00,2026-05-28T18:17:22+03:00,2026-05-28T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40260,"RFQ 57730, Tanques Verticales / Cotización succión flotante || HMTT",3,Closed Other,F,0,Pipeline Principal,250000.00000000,USD,20,Martin Jordan C.,2023-01-20T19:26:01+03:00,2023-02-15T07:36:43+03:00,2023-02-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40262,Deal #40262 || 10017384 || Solicitud de Cotización No. 6000355375 || Solución Buffer,WON,Closed Won,S,0,Pipeline Principal,11107.20000000,USD,55,Sergio Villena M.,2023-01-20T19:46:02+03:00,2026-05-04T23:09:12+03:00,2023-01-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40264,Deal #40264 || 10017387 || Licitación AGV2301078 || Transmisores de temperatura,3,Closed Other,F,0,Pipeline Principal,546.00000000,USD,55,Sergio Villena M.,2023-01-20T19:57:55+03:00,2023-04-28T02:53:03+03:00,2023-04-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40266,"Neutralizador de olores para PTAR compacta en empresa privada Ate, Lima - Siensa Ingenieros",8,No Response,F,0,Pipeline Principal,0.00000000,USD,20,Leonardo Nuñez T.,2023-01-20T20:08:46+03:00,2023-11-09T05:23:46+03:00,2023-01-31T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Proyectos"
40268,"Deal #40268 || 10017383 ll Instalacion y puesta en marcha de actuador, flujometro y transmisor presion",8,No Response,F,0,Pipeline Principal,3300.00000000,USD,95,Fredy Huamán R.,2023-01-20T20:16:09+03:00,2024-05-03T17:00:21+03:00,2024-04-30T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40270,10016952 || Sensor de Nivel Para Silo Vertical,WON,Closed Won,S,0,Pipeline Principal,9594.00000000,USD,55,Katherine Llerena C.,2023-01-20T22:51:14+03:00,2023-03-22T08:17:32+03:00,2023-02-03T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40272,10017385 || Solicitud de Cotización - SHP QUOTE SB-00083 YLLF,3,Closed Other,F,0,Pipeline Principal,4007.44000000,USD,55,Shyla Quiroz C.,2023-01-21T00:15:36+03:00,2026-04-23T19:47:19+03:00,2023-10-06T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40274,10010125 || Purchase Order No 4503404437,WON,Closed Won,S,0,Pipeline Principal,4109.00000000,USD,99,Lino Castro V.,2023-01-21T01:12:46+03:00,2023-01-24T02:21:01+03:00,2023-01-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40276,Deal #40276 || 10017388 || Licitación  3000375852 - Sensor de Temperatura TR10-APA8CDRXB200F,WON,Closed Won,S,0,Pipeline Principal,6486.35000000,USD,55,Jesus Alvarado M.,2023-01-21T19:41:41+03:00,2023-01-28T01:56:18+03:00,2023-01-24T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40278,Deal #40278 || 10017414 || Barrick - Cotización referencial instrumentos,8,No Response,F,0,Pipeline Principal,25890.73000000,USD,55,Sergio Villena M.,2023-01-22T20:40:21+03:00,2026-04-27T22:54:05+03:00,2024-05-23T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40280,10017352 ll Servicio de diagnostico de detectores de nivel radiométricos  E+H,3,Closed Other,F,0,Pipeline Principal,4500.00000000,USD,95,Fredy Huamán R.,2023-01-23T15:21:51+03:00,2024-01-05T19:01:47+03:00,2024-01-05T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40282,10017405 || Solicitud de cotización Ref2320,8,No Response,F,0,Pipeline Principal,7297.90000000,USD,20,Victor Isla R.,2023-01-23T17:53:02+03:00,2023-11-28T01:24:36+03:00,2023-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40284,"QT-22310283/PE || 10017400 || Válvulas de 4"" para Molienda",WON,Closed Won,S,0,Pipeline Principal,78444.64000000,USD,80,Luis Napan D.,2023-01-23T18:34:41+03:00,2026-04-27T19:19:19+03:00,2023-05-09T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40286,0087-SOPO-23221 ll Apoyo en configuración de medición de flujo,NEW,In Development,P,0,Pipeline Principal,9.00000000,USD,0,Alexander Jimenez G.,2023-01-23T18:54:55+03:00,2023-02-09T17:45:53+03:00,,,,N,No llenado,No llenado,Servicios
40288,Deal #40288 || 10009499 || Sistema de Cloración y Netralización de fugas PTAP Sullana,3,Closed Other,F,0,Pipeline Principal,959665.06000000,USD,20,Leonardo Nuñez T.,2023-01-23T19:13:00+03:00,2024-01-18T22:42:06+03:00,2024-01-18T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios,Proyectos"
40290,"10017391 || RFQ 11018396 POS 20 || MANGA VALV PINCH 6"" SBRT 10 BAR FLOWROX",6,Closed Lost - Delivery Time,F,0,Pipeline Principal,4057.74000000,USD,55,Victor Isla R.,2023-01-23T19:44:14+03:00,2026-04-23T17:59:57+03:00,2023-06-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40292,Deal #40292 ||10017413 || DETECTOR DE FLAMA,LOSE,Closed Lost,F,0,Pipeline Principal,4000.00000000,USD,55,Alexandra Cruz C.,2023-01-23T21:57:52+03:00,2026-06-17T20:28:12+03:00,2024-05-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40294,10017408 || PLANTA DE TRATAMIENTO DE AGUAS ACIDAS DE MINA (PTAAM) || MERINOS || SHAHUINDO,WON,Closed Won,S,0,Pipeline Principal,5299.95000000,USD,55,Martin Jordan C.,2023-01-23T23:14:14+03:00,2024-07-07T14:55:24+03:00,2023-06-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40296,Deal #40296 || 10017393 || DETECTOR DE GAS MSA,LOSE,Closed Lost,F,0,Pipeline Principal,5000.00000000,USD,80,Alexandra Cruz C.,2023-01-23T23:17:50+03:00,2026-06-17T20:28:12+03:00,2023-07-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40298,"RFQ 11018396 POS 20 || MANGA VALV PINCH 6"" SBRT 10 BAR FLOWROX",3,Closed Other,F,0,Pipeline Principal,1000.00000000,USD,50,Victor Isla R.,2023-01-24T00:20:35+03:00,2026-04-23T17:59:57+03:00,2023-01-30T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40300,10017432 || Solicitud de Cotización Interruptor de Nivel tipo Horquilla Vibratoria,LOSE,Closed Lost,F,0,Pipeline Principal,1000.00000000,USD,55,Alexandra Cruz C.,2023-01-24T01:35:09+03:00,2023-09-20T01:18:20+03:00,2023-09-19T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40302,10017459 || Mejoramiento del Sistema de Cloración del Proyecto Olmos - lambayeque,8,No Response,F,0,Pipeline Principal,0.00000000,USD,1,Roberto Ñaupa C.,2023-01-24T02:29:30+03:00,2023-03-29T16:36:40+03:00,2023-03-29T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40304,Deal #40304 || 10017395 || Solicitud de Cotización No. 6000356218,WON,Closed Won,S,0,Pipeline Principal,9612.76000000,USD,80,Sergio Villena M.,2023-01-24T02:46:05+03:00,2026-05-04T23:09:12+03:00,2023-02-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40306,Deal #40306 || 10017442 || RQ. 13461 - 13711 || Instrumentación Detox,3,Closed Other,F,0,Pipeline Principal,20249.42000000,USD,80,Gianella Belleza Z.,2023-01-24T03:32:09+03:00,2026-04-23T19:43:01+03:00,2024-08-22T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40308,10017392 || Transmisor de presión,7,Closed Lost - Technical,F,0,Pipeline Principal,1111.00000000,USD,55,Lino Castro V.,2023-01-24T16:34:42+03:00,2023-05-29T15:56:49+03:00,2023-05-29T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40310,Deal #40310 || 10017557 || Sensor H2S y Calibrador,5,Closed Lost - Price,F,0,Pipeline Principal,3000.00000000,USD,80,Alexandra Cruz C.,2023-01-24T17:16:03+03:00,2026-06-17T20:28:12+03:00,2023-04-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40312,Deal #40312 || SUMINISTRO SELLO PRIMARIO Y SECUNADARIO / BH-XXX-2022 -CÑ || PETROPERU ||OPP nr 828-23-0002,C2:APOLOGY,Closed Lost - Price,F,2,VENTAS-Secundario,80000.00000000,USD,20,Dialine Fernandez A.,2023-01-24T17:28:04+03:00,2026-06-10T19:48:15+03:00,2025-08-29T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40314,10017394 || Solicitud de Cotización RFQ 17662822,WON,Closed Won,S,0,Pipeline Principal,1303.34000000,USD,55,Lino Castro V.,2023-01-24T18:38:52+03:00,2023-12-03T05:50:31+03:00,2023-02-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40316,10017396 || Sensor de pH CPS11E para Ensamble CPA871,WON,Closed Won,S,0,Pipeline Principal,1615.54000000,USD,55,Lino Castro V.,2023-01-24T19:06:00+03:00,2023-02-14T02:28:22+03:00,2023-02-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40318,Deal #40318 || PJ-4200366/PE || 10011278 || COTIZACIÓN VÁLVULAS PTAP SULLANA - CCCC DEL PERU SA,8,No Response,F,0,Pipeline Principal,1868749.94000000,USD,20,Katherine Llerena C.,2023-01-24T21:04:08+03:00,2026-02-24T20:26:39+03:00,2026-02-24T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40320,Deal #33288 || 10015877  || Set de cables de actuador AUMA || 10017398,WON,Closed Won,S,0,Pipeline Principal,12797.85000000,USD,60,Victor Isla R.,2023-01-24T22:40:36+03:00,2023-02-20T20:49:17+03:00,2023-02-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40322,Deal #40322 ||10017414 || TRANSMISOR PRESION-NIVEL Y SWITCH FLUJO,LOSE,Closed Lost,F,0,Pipeline Principal,10000.00000000,USD,80,Alexandra Cruz C.,2023-01-24T23:04:59+03:00,2023-07-11T03:43:14+03:00,2023-07-10T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40324,Deal #40324 || 10017433 || Electrodo de pH y ORP,LOSE,Closed Lost,F,0,Pipeline Principal,2000.00000000,USD,55,Alexandra Cruz C.,2023-01-25T00:21:04+03:00,2023-04-18T16:54:41+03:00,2023-04-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40326,DEAL MADRE || ID || CIRCUITO PARA TRATAMIENTO DE AGUA PLANTAS ARD PUCAURÁN - PACCHAC MANEJO DE LODOS,3,Closed Other,F,0,Pipeline Principal,0.00000000,USD,25,Martin Jordan C.,2023-01-25T00:39:13+03:00,2026-04-27T22:54:05+03:00,2023-01-24T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40328,"analizadores de cloro libre en línea para un tanque de almacenamiento de agua de 300, 000 Gal.",3,Closed Other,F,0,Pipeline Principal,11111.00000000,USD,20,Lino Castro V.,2023-01-25T00:42:21+03:00,2023-01-28T02:21:26+03:00,2023-01-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40330,10016750 || Máquina de Balde - MG SUMINISTROS,8,No Response,F,0,Pipeline Principal,146383.09000000,USD,20,Leonardo Nuñez T.,2023-01-25T00:52:56+03:00,2023-11-09T05:23:46+03:00,2023-03-09T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
40332,"10017406 || SOLPED 1600639884 / 1600639885 - VALVE P4;PVE100AK10-603LF,SBRTF;FLOWROX / SLEEVE SBRT;SBRT16100/250/3L6;FLOWROX",6,Closed Lost - Delivery Time,F,0,Pipeline Principal,8953.50000000,USD,95,Eduardo Del Aguila R.,2023-01-25T00:55:36+03:00,2026-04-23T17:29:39+03:00,2023-03-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40334,Deal #40334 || 10017446 || Tableros para Instrumentos,WON,Closed Won,S,0,Pipeline Principal,17097.90000000,USD,55,Katherine Llerena C.,2023-01-25T01:13:26+03:00,2024-10-28T19:03:00+03:00,2024-10-22T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40336,10017502 || Repuesto de Actuador Auma || Solped 11062504,WON,Closed Won,S,0,Pipeline Principal,1666.25000000,USD,80,Frank Aire V.,2023-01-25T02:16:12+03:00,2026-04-23T20:02:59+03:00,2023-02-13T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40338,10017401 || Solpe 19951238 POSICIONADOR ND9000 || NEXA Porvenir,WON,Closed Won,S,0,Pipeline Principal,8615.37000000,USD,95,Eduardo Del Aguila R.,2023-01-25T08:19:31+03:00,2026-04-23T20:19:19+03:00,2023-01-31T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40340,10017504 ll Levantamiento de información para servicios AUMA,LOSE,Closed Lost,F,0,Pipeline Principal,2050.00000000,USD,55,Fredy Huamán R.,2023-01-25T16:33:56+03:00,2026-04-23T19:58:48+03:00,2023-03-08T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40342,"10017732 || Actuadores Rexa para válvulas de 30""",5,Closed Lost - Price,F,0,Pipeline Principal,104346.29000000,USD,25,Victor Isla R.,2023-01-25T16:46:15+03:00,2026-04-30T18:47:12+03:00,2023-04-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40344,Deal #40344 || REGISTRADOR TRUJILLO,LOSE,Closed Lost,F,0,Pipeline Principal,0.00000000,USD,55,Alexandra Cruz C.,2023-01-25T17:17:57+03:00,2023-04-18T17:53:41+03:00,2023-04-18T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40346,10017437 || Antamina_EPC Repotenciamiento Truckshop|| DETECTORES DE GASES || ANTAMINA,3,Closed Other,F,0,Pipeline Principal,39046.08000000,USD,55,Martin Jordan C.,2023-01-25T17:39:05+03:00,2026-06-17T20:28:13+03:00,2024-10-13T03:00:00+03:00,,,N,No incluye,No incluye,"Ventas,Servicios,Proyectos"
40348,"0083-OSRV-23221 ll 10017520 ll Servicio de calibracion de medidores de presion, temperatura y flujo en isla de despacho GLP TERMINALES DEL PERU",WON,Closed Won,S,0,Pipeline Principal,9224.16000000,USD,80,Fredy Huamán R.,2023-01-25T18:23:44+03:00,2024-05-03T09:10:50+03:00,2023-02-16T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40350,Calibración anual certificada de detector de biogas,LOSE,Closed Lost,F,0,Pipeline Principal,0.00000000,USD,0,Marco Reyna C.,2023-01-25T18:32:22+03:00,2025-05-06T22:39:37+03:00,2025-03-07T03:00:00+03:00,,,N,No incluye,No incluye,Servicios
40352,10017404 || SOLICITUD DE COTIZACIÓN - Switch y transmisor LT,8,No Response,F,0,Pipeline Principal,4950.58000000,USD,20,Lino Castro V.,2023-01-25T18:35:39+03:00,2023-10-05T00:18:44+03:00,2023-10-04T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40354,DEAL MADRE || Deal #38456 — 10016849 || Instrumentacion para Agua Potable Campamento y Población,WON,Closed Won,S,0,Pipeline Principal,0.00000000,USD,20,Martin Jordan C.,2023-01-25T18:53:24+03:00,2023-02-20T15:31:26+03:00,2023-02-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40356,Deal #38456 — 10016849 || Instrumentacion para PTAP COYMOLACHE || Minera GFLC,3,Closed Other,F,0,Pipeline Principal,49485.91000000,USD,20,Martin Jordan C.,2023-01-25T19:21:25+03:00,2023-04-17T06:54:42+03:00,2023-04-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40358,10017422 || Instrumentación Ultrasonido || Espesadores,WON,Closed Won,S,0,Pipeline Principal,4543.42000000,USD,80,Martin Jordan C.,2023-01-25T21:25:38+03:00,2023-03-17T02:32:59+03:00,2023-03-16T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40360,10017407 || 50 Varillas Flexibles de Acero para Desatoro,8,No Response,F,0,Pipeline Principal,800.00000000,USD,1,Betty Galvez J.,2023-01-25T22:37:20+03:00,2023-03-17T20:15:35+03:00,2023-03-17T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40362,10017417 || Instrumentación para Calibraciones - Lab,8,No Response,F,0,Pipeline Principal,9031.75000000,USD,55,Sergio Villena M.,2023-01-25T22:49:37+03:00,2024-11-11T05:05:38+03:00,2024-06-28T03:00:00+03:00,,,N,No incluye,No incluye,Ventas
40364,Servicio de monitoreo de radiación de fuentes radiactivas marca Vega,3,Closed Other,F,0,Pipeline Principal,3600.00000000,USD,55,Fredy Huamán R.,2023-01-25T23:58:43+03:00,2026-04-23T19:53:34+03:00,2023-08-14T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40366,"Válvula 16"" para Agua de Procesos",3,Closed Other,F,0,Pipeline Principal,50000.00000000,USD,20,Eduardo Del Aguila R.,2023-01-26T00:19:24+03:00,2026-04-23T19:47:19+03:00,2023-03-27T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40368,10017409 ll Servicio de configuracion de Vega T en campo,LOSE,Closed Lost,F,0,Pipeline Principal,600.00000000,USD,95,Fredy Huamán R.,2023-01-26T00:20:39+03:00,2023-02-01T02:24:36+03:00,2023-01-31T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
40370,10017410 || Repuesto para Dosificador Volumétrico de Sulfato de Aluminio Moyobamba,3,Closed Other,F,0,Pipeline Principal,2000.00000000,USD,80,Leonardo Nuñez T.,2023-01-26T01:13:41+03:00,2023-11-09T05:23:46+03:00,2023-04-03T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
40372,NOTA DE PEDIDO : 0000807 || 10017411 || Reactivos para Medidor de Cloro Residual,5,Closed Lost - Price,F,0,Pipeline Principal,5445.00000000,USD,80,Roberto Ñaupa C.,2023-01-26T01:58:49+03:00,2024-07-07T14:55:25+03:00,2024-01-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
40374,10017412 || CENTER BUSHING FLOWROX - SOLPED 1600640292,3,Closed Other,F,0,Pipeline Principal,1000.00000000,USD,55,Eduardo Del Aguila R.,2023-01-26T16:17:55+03:00,2026-04-23T17:29:39+03:00,2023-02-21T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
